Cr_SNR	Cr_FWHM	water_FWHM	residual_water_ampl	freqShift	relResA	relResdiff1
103.960337760409	5.44580681498433	5.43032550095512	15203442.8554536	-3.52303230305899	5.4204112705904	2.03463381588323
116.010495051998	5.34440357156818	5.79653704519897	11779139.4544902	-2.33255744797269	8.82677124231733	2.79730426778998
116.926597323842	5.10310073608761	5.67446583236935	15208574.692223	-3.42881663549401	7.30128546589404	2.36709711675875
117.982314305194	5.48408891805083	5.79653661460658	14679952.8304833	-2.28544926740469	5.95602152379213	3.27227545226432
92.4919821016386	5.89716917695374	5.67446649783039	14973043.205017	-2.48158859753376	4.69643010837702	2.608921194898
98.2328477398344	5.70113148242643	5.06411487661329	5969709.3509574	-3.62694404257372	7.50305868259813	2.71027402039781
121.526899409999	5.30160098460324	5.55239597003421	13407905.7486827	-3.31097206195549	8.28840031571127	2.51440626711395
120.350510814115	5.8350608509803	5.43032614684377	14363588.7047916	-4.3102074617769	9.94003903459633	4.45674100372042
105.023314717011	5.97572542045467	4.69790364829503	6520145.07564249	-3.21595886252307	7.02256721656625	2.04379249164418
78.7011255751693	5.70450217220614	5.30825593220567	11712606.9118204	-4.39981298425878	4.34994831745809	2.55434046165179
68.8757582732806	6.36600757968528	4.41460446510959	7279930.7950089	-4.39052700796246	4.196393350304	2.65386698543709
99.0496197162789	4.96609408271821	5.43032555967226	13974069.8125795	-2.43957833327617	6.21966071834818	2.9474454777583
