Cr_SNR	Cr_FWHM	water_FWHM	residual_water_ampl	freqShift	relResA	relResdiff1
183.019836203201	5.2836482626917	6.38080834673055	0.125656891582171	-2.50631594590819	9.61937512775702	1.36292284195611
204.716558999549	4.90441424978068	5.99943420053049	0.176086456040659	-3.39400189034076	10.0321262439153	1.44583516274364
202.288359154139	5.62213523020133	6.24522542534197	0.148795120230413	-3.19041533082535	10.9559841266658	1.67689125499098
218.170416657467	5.14981313006556	6.71904038466646	0.116743685990703	-1.70337550061077	12.0063100068645	1.23269515089577
207.33270029018	5.03798843576144	6.01447904921116	0.107894490373865	-2.40905405499052	10.0997986690386	1.23093937405482
208.171520715348	5.03045955789871	6.4481729468664	0.136631096406358	-2.28182546005778	14.0751470344294	1.56779764446504
227.630116361386	5.37185820807066	6.48239261431091	0.182757707413517	-2.44618667643444	13.0545488400696	1.48409461748045
165.133327677071	5.27875016067704	6.09434989204211	0.167992803549627	-2.52297443051212	9.14248516197412	1.32456725352774
215.336736901795	4.77350967129583	5.97208461937992	0.179468825927241	-2.39674653939094	12.8925311981837	1.38675367223305
196.331190972489	5.6759715169538	6.64278374068146	0.126160074482092	-1.49747990351075	9.37751112555564	1.40558739859799
158.540596627138	5.1942210216038	6.64026734227122	0.127791278563782	-4.39453910861961	5.70061258308768	1.23744276139204
190.385471041133	5.4741772546056	6.64408964409855	0.130331081234686	-1.59049365868571	8.10699314194605	1.5557059700926
