Asc	Asp	Cr	CrCH2	GABA	GPC	GSH	Gln	Glu	mI	Lac	NAA	NAAG	PCh	PCr	PE	sI	Tau	MM09	MM12	MM14	MM17	MM20	Lip09	Lip13	Lip20	tNAA	Glx	tCho	tCr	GABAplus
0	0	0.00927562806621762	0	1.06031626775078	0.383520657729763	5.50072633532494	2.70984638929782	6.42744422355273	0	0.229473614015179	1.21502933839995	0.0345859597862284	0.43668809816081	0.143405631277429	0	0	0	1.05233028253709	0	0.152207861573274	0	0	0	8.45489624393847e-18	0	1.24961529818618	9.13729061285055	0.820208755890573	0.152681259343647	2.11264655028787
0.00141641961006506	0.00300494874134699	0	0.0167441023448823	1.44808851901903	1.27040470732539	5.0296602223495	0	10.9633659757446	4.03198721142268	1.48424858396934	0.02642821117939	0	1.66722082634099	0	0	0.0844665730719168	0	1.06560422160169	0	0	0	0	2.61808185745132e-17	0	3.43647616132055e-17	0.02642821117939	10.9633659757446	2.93762553366638	0	2.51369274062072
0	0	0.038640607180925	0	0.867199484418143	0.356534016387619	5.17020962977325	1.13348320900904	8.03579754278431	0	0	0.970560956385546	0	0.16961906989098	0.129713100382351	0	0.0210378182797964	0	1.10934647824162	0.000471425125738278	0	0.0648647076808402	0.00517040306959871	0	4.77250120895235e-17	0	0.970560956385546	9.16928075179336	0.526153086278599	0.168353707563276	1.97654596265976
7.66273661198451e-05	0.913771438014184	0	0	1.22247197158127	0.136677548465772	5.67915845237162	0.602991546577126	11.861415599745	1.88242625524593	0.755753974158822	0.0478692627399781	0	0	0	0	0.166833370903336	1.03536551550525	1.25913668910889	0	0	0	0	0	0	0	0.0478692627399781	12.4644071463221	0.136677548465772	0	2.48160866069017
0.167539240601685	1.71999513629411	0	0	1.94226200928561	0	3.76189036563653	7.184964701045	4.60785292034971	6.28073635519934	7.57190313734414	0.225442400216662	0	0	0	0	0.222561499843497	2.00019185574516	1.06578459124106	0	0	0	0	5.35529013044081e-17	4.41972176731166e-17	0	0.225442400216662	11.7928176213947	0	0	3.00804660052667
0	0	0	0.00492967946452396	1.16887656562698	0.346253979013941	5.1752269155021	1.58134285409815e-05	9.48783771407657	0.636434428730969	0.723698268035133	0.086895030408339	0	0.340172020728859	0	0	0.0191934444257679	0	1.25709914750761	0	0	0	0	0	0	6.02501351053045e-17	0.086895030408339	9.48785352750512	0.686425999742801	0	2.42597571313459
0	0	0.000862822146627933	0	1.83777279069374	0	7.23490464984692	2.40333585202371	7.43787060275926	0.501169955357329	0	1.37438752991657	0.0743263422114041	0	0	0	0.00107023736316332	0	1.26067205316963	0	0	0	0	1.49975327045262e-16	0	0	1.44871387212798	9.84120645478297	0	0.000862822146627933	3.09844484386337
0	0	0.0759404425982595	0	1.82126117244327	0	7.28053481574872	3.12972115763703	8.72210085069954	0.0657682874686872	0.667365727008456	1.22283355483944	0	0	0.0536642616159611	0	0.106271907041228	0	1.11813607033089	0	0	0	0	1.24587329209373e-16	1.66426520943397e-16	1.99567375538736e-16	1.22283355483944	11.8518220083366	0	0.129604704214221	2.93939724277415
0.342386052021311	1.01630695777715	0	0.00896856333694025	2.59734137892431	0	11.1407605894801	6.70675901701351	2.37995934625835	0.412470166712437	0.0111283888102642	0.111149514825722	0	0	0	0	0.0391790036047578	0.714793136282171	0.939858843825484	0	0	0	0	0	2.43165282846632e-18	0	0.111149514825722	9.08671836327186	0	0	3.53720022274979
0	1.28181992107967	0	0	1.50286104668788	0.0307170354348412	3.49609345301423	4.90214609501776	6.61149157256268	3.77995010897599	0	0.0626213816804051	0	0.353269498821741	0	0	0.20393189225063	2.58884352127403	1.06914387409297	0	0	0	0	0	5.15229426260512e-18	3.42876483293364e-17	0.0626213816804051	11.5136376675804	0.383986534256583	0	2.57200492078086
0	0	0.0790489092468515	0	1.40899317923292	0	6.26468368293361	1.51202415785396	9.23245143605665	0.395862779310073	0.0759466038064247	1.74253056296192	0	0	0.00790238913877087	0	0	0	1.5514243673944	0	0.0160532344636977	0	0	0	1.0721504863565e-17	5.96773415065475e-18	1.74253056296192	10.7444755939106	0	0.0869512983856223	2.96041754662732
0	0	0.164310077319773	0	1.69042802803571	0.177376009030093	5.37139659737984	0.489410491982892	13.8203435397863	0.0430833267067278	0	1.44980215809349	0	0	0.175390253408514	0	3.68618674790805e-08	0.190697684146853	1.12870335907254	0.0812178510268495	0.0790245443458844	0	0	2.00918750413453e-17	7.16832269081273e-17	1.86626140162949e-17	1.44980215809349	14.3097540317691	0.177376009030093	0.339700330728287	2.81913138710825
