Asc	Asp	Cr	CrCH2	GABA	GPC	GSH	Gln	Glu	mI	Lac	NAA	NAAG	PCh	PCr	PE	sI	Tau	MM09	MM12	MM14	MM17	MM20	Lip09	Lip13	Lip20	tNAA	Glx	tCho	tCr
0.183628814463026	1.21924181747854	6.27660491920962	1.11559221105702	0	1.43861908218428	2.01980738420913	0.91496773146312	4.53669777600963	5.72728648484251	0.821918868621434	11.2443477371265	2.29513795232483	0.227522543102102	2.24315297585392	0.0540683251693825	0.159578091393794	0.0371058754644332	0.368859359464002	0	3.53967399329168	0	0.0898298289516301	0.187791024424751	2.18689605624556	0	13.5394856894513	5.45166550747275	1.66614162528638	8.51975789506354
0.543821025814097	1.32156754869072	5.27487691915712	1.14628874820435	0.151546877642418	0.858811540863386	1.71507903331275	1.87976489559953	6.86626575598841	6.17978289679595	0.400376331140162	10.8799144689651	1.09158213300649	0.74908044731351	2.18155172693387	0.792569251432356	0.275014714807703	0.0188452290156695	0.565215700999043	0	1.5589702873281	0	0.774697505924621	0.187451391605854	1.3969396135077	0	11.9714966019716	8.74603065158794	1.6078919881769	7.45642864609099
0.0250050869118568	1.12857615456563	5.51137862846778	1.14419757899329	0	1.23939044044177	2.16330770099822	2.2091462528839	6.38082212753758	7.2739137744055	0.851566224428656	11.9856675390039	1.48841339879533	0.319464913330922	3.08782049364922	0.414777677508414	0.250211559933787	0.129587580267834	0.476706555185733	0	1.36174373669002	0	1.72265454598908	0.167486689730053	1.63314956690417	0.00206336430780929	13.4740809377993	8.58996838042149	1.5588553537727	8.599199122117
0.562259907210795	0.947163447883357	8.31339772724592	0.898577294166351	0	1.78575764554221	2.70527235918701	1.97604070884137	6.27029539224844	8.12621195351712	1.15551644186794	12.1296561824735	2.70068098275565	0.271019964109295	2.27777420367808	0.186677386488482	0.0752992606776654	0.222481125995665	0.545558151872805	0	0.808062631365932	0	1.91613436571949	0.111790315624936	0.392182595312786	0	14.8303371652291	8.24633610108981	2.05677760965151	10.591171930924
0.283139648467939	0.728070756193323	4.13850606350383	1.01890145858014	0	1.38201857729442	1.74258237206948	0.0226464374972862	2.15956591232589	4.4866480452113	2.4156377040812	9.0230303240041	1.140482169331	0	3.00447993171139	0	0.0830042447056957	0.0801060586965581	0.0712762241012208	0.523677532194113	3.7602880227587	0	0.156464463925489	0.00605911770939018	2.94760461558569	0.0828991417452568	10.1635124933351	2.18221234982317	1.38201857729442	7.14298599521522
0.582016953841004	1.04652585858369	5.32822852265898	1.20363635343549	0.0249008089592018	1.16155280200744	1.5612542347203	1.94163524266196	6.57471967246185	5.84534651853986	0.660518144658553	10.0751827340022	1.16136681215512	0.281130599118432	2.44625418935378	0.521068487882835	0.142307815796888	0.0680625232477384	0.594490874580687	0	2.24450694444222	0	1.20016955900464	0.111688114272297	0	0	11.2365495461573	8.51635491512381	1.44268340112587	7.77448271201275
0.439309276978973	1.05008525761885	4.70430437834516	1.00586762536717	5.85744501351724e-05	1.5422464244747	1.9296281901019	2.8027174531502	6.5530668764943	5.79009756338341	0.657369695502124	11.2971764549193	1.01388868754063	0.0138109058090979	3.07470010233485	0.460143329752735	0.178781684210872	0.365524860150912	0.550563231858212	0.0722696249227019	0.511956790952475	0.454114354608771	2.20410771338343	0.24820967660775	2.07322393637547	0.454788831510569	12.3110651424599	9.35578432964449	1.5560573302838	7.77900448068001
0.112672879439306	1.47391114247331	5.29784785061155	1.33843069138468	0	1.09094195076747	1.59064932804612	1.8220418141251	6.48594697919654	5.16816474039023	0.453155684146533	11.103136290993	1.48162266150849	0.175598999633664	1.92027772970412	0.0152150399335244	0.107235528793953	0.286716383534063	0.50351216914192	0.28225214106672	0.331101401977525	0.379841466382261	1.04200708768488	0.1102780946859	0.953630732759478	0.00584588134524086	12.5847589525015	8.30798879332164	1.26654095040113	7.21812558031567
0.250133261266441	1.87721793566826	9.67549995476435	0.722922071869349	0	0.795358041587664	2.50873862738621	2.44893618579595	8.82490473103627	9.07949316479046	0.371036086000687	11.2992010362365	3.78719597789869	1.36781761083513	1.24119477152107	0.118260732085322	0.176269601917484	0.0805582351204786	0.655228681277765	0	0.323701078448268	0.602815588195566	5.97822977402664	0.0693881672353111	0.865999008162677	0.225813951823537	15.0863970141352	11.2738409168322	2.16317565242279	10.9166947262854
0.288986309744059	0.921412624512926	7.09506489831584	1.98563904230307	0	1.52712119332805	2.32329869442164	1.98213015531706	5.40329756048376	7.76641808365326	1.18111433460202	11.1144287578249	2.2666045390926	0.254753130157585	3.25514044046057	0	0.276503586296694	0	0.343681624587313	0.225468265489864	1.52817350297637	0	1.03814348477673	0.328265763889795	1.86507954893706	0.015210250443698	13.3810332969175	7.38542771580082	1.78187432348563	10.3502053387764
