Cr_SNR	Cr_FWHM	water_FWHM	residual_water_ampl	freqShift	relResA	relResdiff1
101.432165206096	6.22268917418512	7.16269241157596	0.21971961414873	-3.36295074983211	10.4379617677629	2.11689021113484
174.758280056162	5.0272236653642	6.34170355181147	0.227481380386722	-1.96988195917608	7.30622569830547	1.92475271759503
159.238515344373	5.60938681826418	6.90307229992048	0.232456767349043	-2.55720001489441	12.0457667877112	2.84961428650277
177.839541618496	4.93857379984311	6.38439007553866	0.220130425321558	-2.40764620285406	10.9647448133423	2.49205140884248
122.666427715432	5.50350375466101	5.16174275731359	0.28130434069922	-3.38486107566001	7.05141590344562	1.57259366441105
148.336532143725	4.84645200145185	5.56098495027475	0.348204134448869	-3.36834530623413	5.99800658822426	3.24117979158917
123.766212030529	5.78597568754987	6.74998528120692	0.229977003106698	-3.30654820483094	10.7346902519382	2.37567455616354
136.735644117894	5.53307051159113	6.56700001457007	0.221580946944688	-4.25750175189299	8.89289228908852	2.44015807133731
106.705710448862	6.18159128462366	5.00417082417152	0.161408167006427	-3.49429663079497	8.69734709932878	1.67457916221203
147.036313933643	5.0388517235944	6.6348014267296	0.240020872805823	-2.27339490794508	7.14880997577637	2.44986148766943
133.117392732378	5.21271876432149	6.24786699054441	0.301175687740165	-0.753792974903929	6.28451607989878	1.38703454929013
119.841178143224	5.58965291597997	6.67407277431985	0.263858241928185	-3.36101258115802	6.12407442459728	2.78442137928622
