Asc	Asp	Cr	CrCH2	GABA	GPC	GSH	Gln	Glu	mI	Lac	NAA	NAAG	PCh	PCr	PE	sI	Tau	MM09	MM12	MM14	MM17	MM20	Lip09	Lip13	Lip20	tNAA	Glx	tCho	tCr	GABAplus
0	6.65962115812707e-06	0.00793998270770578	0.00209905807696565	1.3191865563065	0.0070736656044816	6.72195934571321	4.95796750146976	2.77878165248708	1.41582040216312	0	5.97051232808813	0	0.153375393020977	1.36746920615819e-07	0	0	0	1.38456659490331	0	0	0	0	0	0	1.37000477145751e-16	6.28540813815268	7.76732460779862	0.15737542763686	0.0079401194546264	2.32090189497571
0.43883610244104	0.242952269972685	0.0370188285654154	0	1.68412578249932	0	0	8.22354313633877	3.9912121627819	2.50783655828463	1.30050360820532	0.000230094068676128	1.15253948205273	0	0.00976223355800298	0	0.106355138751706	0.86336065796371	1.13369724286036	0	0	0	0	2.38155162411696e-19	0	1.24404208978585e-18	1.01727266029093	12.2771509958417	0	0.0467810621234184	2.32905995511482
0	0	0	0.0403218031226125	1.28711775250155	0	3.05995909314359	3.50684277920925	6.67868630484941	1.00003203047812	0.0756116813763907	0.0660408488194068	0.442395252186002	0	0	0	0	0.0760775707034172	1.42028874942079	5.02705815028032e-06	0.00124642865547382	0.00549490592653537	0.00074458972119098	0	1.98965428903011e-18	0	0.459904893859708	10.118038724108	0	0	2.33386217939215
0.138519295896815	0.213831212373875	0.0191465188476144	0	1.83560862507831	0	0.448775332080133	4.92676228990173	10.4070912736618	1.42771185568312	2.1755302068732	0.034229036076431	0.13456626650559	0	0	0	0.0873022822192266	0.721346843055571	1.40457794596018	0	0	0	0	5.60104314020981e-18	8.56351870104689e-18	2.63287314004717e-18	0.154779067023717	15.2196708057899	0	0.0191465188476144	2.7074605023064
0.270798470022652	0.551943416237311	0	0	1.24289984206487	0.195238600748279	1.58872716804224	3.31855488407894	7.59672753004357	1.65044130223761	0.000104362825584275	0.00275869918771712	2.22030075831846	0.181345908389675	0	0	0.0791442758582942	0.854017166819696	1.57312123123687	0.0120132613437364	0.0197281628245102	0.0230129108946865	0.0326361030428897	4.2778323941214e-18	0	0	1.96215459385258	10.827277357155	0.369982204839926	0	2.45530956996442
0	0.756700846073841	0.0934390558872498	0	1.72659192953369	0	1.0305791572025	9.5665543550275	1.10774374015108	0.669059536746087	0	0.002846482518538	0	0	0.101549106073972	0.134876428735705	0.0301830854518844	1.28420883096259	1.21684070339795	0	0	0	0	0	0	4.50511998825761e-17	0.00299661124606659	10.8137285272769	0	0.194988161961222	2.44234513619698
0.13060685522067	0.236173906136069	0	0.00558543456800837	1.33975994354936	0	0.414668172626308	5.87330503487868	5.45128991822257	0.682676443450439	1.52959028438471	0	0	0	0	0	0.0901155522442327	0.289649410554986	0.996071516045884	0	0	0	0	0	0	3.30094130859901e-17	0	11.319983859404	0	0	1.94700944273349
0.0762548700244954	0.205027023290903	0	0	1.47910248415563	0.0226115989177943	1.98087680308973	6.08771119807453	5.29375702471294	0.724607824089451	0.0753490280765034	0.00763444176528176	0.33007904604213	0	0	0	0.0453764262785645	0.367356228642921	1.30077489938578	0	0	0.000107027766544143	0.0148502637785408	0	0	2.6813685637313e-18	0.299307321347597	11.383430085468	0.0222524574722243	0	2.35061569841368
0	0	0.0375375750792691	0	1.55283254864553	0.000372119638978324	3.12872424688571	7.03980456958349	3.04951530868931	1.05037021589078	1.22261213213558	0.0569721301305314	0	0	0	0	0.054501790804088	0.928118451716305	1.68532799533609	0	0.00170307889379544	0	0	0	2.66454360143572e-17	1.84711657599239e-17	0.0599769451418258	10.149676641397	0.000366209239384138	0.0375375750792691	2.78750109090573
0.36014875735258	0	0	0.00863893763712666	1.32167815502623	0.0356849709839877	0	4.30850290605392	8.9468499839104	1.09345497672248	0	0.0809005949713748	1.939082284769	0.00872356152267776	0	0	0.0295524388623757	0.291857738297242	1.5535827102781	0	0	0	0	1.47710477095445e-17	6.747501852657e-18	5.34018084919085e-18	1.79626343565635	13.158415567789	0.0436733166111072	0	2.49168650308091
0	0	0	0	1.36711106852324	0.0189681690317876	2.46952941955954	6.28239294414923	2.00243500951186	2.93177910057154	1.02750414341196	0.0708355371450215	0.0262657865737656	1.49478779736576e-06	0	0	0.213477534597981	5.28826961890069	1.099314979616	0	0	0	0.0760620793715052	2.62705475606479e-17	2.02037996583959e-17	1.01042437785473e-17	0.0977491382123816	8.35228538415952	0.0186683623392333	0	2.06966625135879
0.00995434159836726	0.00499572014626329	0	0	1.16933616535438	0.114006808148959	2.1760951783182	3.99244911685537	6.02524053397812	1.08956844358138	2.15844597076822	0.0465663028040904	0	0.0810392659673076	0	0	0.0149583813612298	0	1.4841630388084	0	0	0	0	0	2.9135172617294e-18	7.75131784370632e-18	0.049022295328253	9.97069535358522	0.191670639589728	0	2.31413718009901
