Cr_SNR	Cr_FWHM	water_FWHM	residual_water_ampl	freqShift	relResA	relResdiff1
210.61411289436	7.26994969715077	7.42015547108444	5.54274661553915e-05	-7.1000676822322	27.203165044786	3.71988846145614
268.340904457895	4.97504039640602	6.28628261282742	9.1331549984059e-05	-9.75079891584826	24.2794132021798	5.62539669047503
214.524359988382	6.11620785994127	7.07522579367604	7.1311149564447e-05	-7.55847619555784	13.0920598577536	2.77144076166194
148.440760177303	6.65920058365151	6.34407703320226	2.4271633459909e-05	-7.33539470561201	8.82651745804385	2.2816939490582
159.024066139467	8.95155177118878	8.8708895503851	5.49494234687307e-05	-5.42399394293422	22.2127299099757	6.6481863036819
288.039682070045	4.98913556298074	5.97150480428165	4.69378942078447e-05	-6.36480898441211	23.5661194597439	5.16719852550841
266.326563660769	5.33580258469498	6.17575236643715	4.96673415253397e-05	-5.38838790435905	25.302535201536	5.24754598785735
221.959375260713	5.71338072476316	6.81151600071316	4.15758687226485e-05	-8.2746762957437	19.3230075986128	4.48626173061258
212.016649730079	7.14145264316849	8.24434052120812	2.34819920972137e-05	-4.52641016138722	23.7849405732645	6.74056441498468
233.382616632459	6.86325368456643	6.91235597519045	4.34972817831752e-05	-5.36695369196585	20.3087546593146	3.95975167246131
242.723279634116	4.75085865913622	6.25637439848408	6.18653478920964e-05	-4.19650231143029	18.6213673166922	4.45451979718301
191.361833702081	5.86975324755446	6.80722346562785	5.23301820278431e-05	-8.28155841544019	16.4024396836446	2.8617512874496
