Cr_SNR	Cr_FWHM	water_FWHM	residual_water_ampl	freqShift	relResA	relResdiff1
101.432165206096	6.22268917418512	7.16269241157596	0.21971961414873	-3.36295074983211	16.9804135344591	1.94662687695329
174.758280056162	5.0272236653642	6.34170355181147	0.227481380386722	-1.96988195917608	6.71202854095717	1.32765923250975
159.238515344373	5.60938681826418	6.90307229992048	0.232456767349043	-2.55720001489441	10.2780999812862	1.9520776295732
177.839541618496	4.93857379984311	6.38439007553866	0.220130425321558	-2.40764620285406	9.7576561675227	1.43640834360948
122.666427715432	5.50350375466101	5.16174275731359	0.28130434069922	-3.38486107566001	5.21530185074719	1.55301117593556
148.336532143725	4.84645200145185	5.56098495027475	0.348204134448869	-3.36834530623413	9.24760613439096	4.52387630774454
123.766212030529	5.78597568754987	6.74998528120692	0.229977003106698	-3.30654820483094	14.0314439841295	2.36596804217646
136.735644117894	5.53307051159113	6.56700001457007	0.221580946944688	-4.25750175189299	10.4813283227971	1.53266898307317
106.705710448862	6.18159128462366	5.00417082417152	0.161408167006427	-3.49429663079497	9.77748843447052	1.56263303988182
147.036313933643	5.0388517235944	6.6348014267296	0.240020872805823	-2.27339490794508	5.6873993065484	1.53166889105679
133.117392732378	5.21271876432149	6.24786699054441	0.301175687740165	-0.753792974903929	4.60167107810288	1.15481524207274
119.841178143224	5.58965291597997	6.67407277431985	0.263858241928185	-3.36101258115802	4.82233237989561	1.55466813733004
