Asc	Asp	Cr	CrCH2	GABA	GPC	GSH	Gln	Glu	mI	Lac	NAA	NAAG	PCh	PCr	PE	sI	Tau	MM09	MM12	MM14	MM17	MM20	Lip09	Lip13	Lip20	tNAA	Glx	tCho	tCr
0.0126861123775097	0.253294328984825	4.50294173483602	2.12560016470862	0	0.934416254774985	1.24516316301573	0.802798915771247	3.38178639822279	2.84548373013146	0.447304824840527	6.09558839120835	1.5519161298306	0	0.862040759683132	0.0521566444183063	0.242451158350182	0	0.363878327868718	0.0936045380756851	0.22975829239887	0.388927084051321	0.873126630042348	0.147112770605912	0.585565848117963	0.0319204723266182	7.78653158177796	4.13410120977014	0.919574862721112	5.36498249451915
0.344329259483359	0.398652908684592	4.05553464128652	2.44019598706171	0	1.02641055724926	1.50239272810083	1.116999796529	2.92028197640815	2.40259561681797	0.458368637939485	6.29373498666984	1.26092906098941	0	1.37857359206156	0.212400521511056	0.211829467410167	0.35155313016254	0.238239359650768	0.232917558495027	0.0385725248612902	0.383445801215072	1.92451028412604	0.13744442582871	0.317774207051889	0.603543491737546	7.73835433271641	4.00079105633704	1.01010801391215	5.43410823334809
0.600218783009874	0.71428901173591	4.64974377504627	2.035476758927	0	0.860551234743676	1.28589858003349	1.47737156588439	5.1058705751788	3.79690454051893	0.465862893805621	7.10838639657686	1.22620365796642	0.0975428691003492	1.41747878707692	0.107532723615363	0.164394580716424	0.356512543376364	0.23101246526527	0.00267921448378921	0.0692174218905422	0.244072477743543	1.50520846522111	0.155592108168022	0.253187894547527	0.20913465643762	8.56532937029628	6.51146794052847	0.942542615700547	6.06722256212319
0.109915240623133	0.306852704415283	3.49113369272589	2.13215720357874	0	0.656674520681282	1.12900597116891	0.794039283632932	2.68071767884937	2.15550403508851	0.399299157413151	5.80374450837482	1.14626070036751	0	1.55911546169297	0.0193444832487532	0.130848170933006	0.498790111064347	0.24145421044203	0.150545233348378	0.372158095840344	0	0.910407750396766	0.14368132500244	0.431454824028051	0.168458195616809	7.12133454912888	3.43738172589265	0.646244518031588	5.05024915441886
0	0.399109265277137	4.88817868601932	2.41968581926933	0	1.0328536087365	1.67777775356551	1.14970576602043	4.42595869094469	3.13592052336071	0.48552531511231	8.16310938266876	1.33803494351483	0.014264760954923	1.22423859679321	0.271551413885211	0.0910965982343415	0.090443561499296	0.406751299539564	0.231997711128542	0.210264446465492	0.138934915179217	0.68990280395893	0.143925187679916	0.803329407879679	0.0912996399142617	9.77436318575385	5.51125289076404	1.03043807556839	6.11241728281253
0	0.530788484269677	4.67669000349273	2.52032703653629	0	0.896024432683084	1.55764199786377	0.941845562723217	4.55527262521707	2.41092124353444	0.332375772764524	8.03727925700736	1.35346742258377	0.0643643143721686	1.28665307063966	0	0.221436040063807	0.436694027468018	0.412113329055762	0.275184591624137	0.145310631066455	0.0256430351519549	0.944233328726347	0.201244246328023	0.641738953376739	0	9.65551456341273	5.42677696345133	0.944914427389926	5.96334307413238
0	0.635609005566728	4.81542850415028	2.1936392105092	0.00216900128174284	0.903467687503296	1.45464869849907	1.77924683529503	5.90851346640536	3.19300780283635	0.243229803219014	7.73279098565	1.1768419009487	0.0758851228954899	1.37012522539114	0.515105118764126	0.141437956630172	0.405478735087047	0.580826128794956	0.111312281405428	0.181246793458521	0.0111782460574413	0.847364309574885	0.219450010027198	0.503806115368	0.08384503212187	9.17910812496928	7.60587052771274	0.963537832232532	6.18555372954143
0.789152766473928	0.432140108354793	4.30598842060071	2.12211766784846	0	0.998926760699612	1.55448952557139	0.738449755111277	3.27604350708097	2.88225193942588	0.284949461232196	7.40666741164822	1.54740648950483	0.00779635920826331	1.81531897055616	0.217739958129861	0.17571222981669	0.147584996318307	0.297249745641113	0.206073910746733	0.00203664283602792	0.133098433818583	0.825942687876374	0.152703099185477	0.280916049364533	0.00637951010806305	9.16277990064065	3.96492976937628	0.990706576039443	6.12130739115687
0.0711706272832035	0.541060801557734	4.5281184232246	2.36525764654843	0	1.02346574605499	1.47195486183014	1.09298940848792	4.15395219825253	2.67767833529834	0.266432164633779	7.7362539816774	1.08186140459919	0.0158743728171904	1.68570090537377	0.33037836086254	0.169328808080173	0.575916806371277	0.307688378899231	0.169618417553993	0.0583559842184123	0.326033296509853	1.41412884875935	0.369940867355756	0.546840768387334	0.453801727811297	9.09894053716004	5.18672230014051	1.02277785534735	6.21381932859838
0.243967253744378	0.28016101794205	4.31258738636175	3.07740582815158	0	0.895897423488356	1.48505430109951	1.3076985196596	3.45707927539042	2.21533959951335	0.653241251387644	7.2288045691192	1.49630151967555	0.0026159280231274	1.84628765587223	0.0597688774156722	0.122228573766683	0.415962559071492	0.248326511931189	0.26851362156438	0.172061097784083	0.0281979012968491	1.17828604273755	0.160525746754355	0.598448904581253	0.154788932498828	8.93043990689839	4.72133429431006	0.884233249714493	6.15887504223398
0.00379949060828494	0.289649695053969	4.07312922558969	2.37449811671576	0	0.882501775953538	1.70928477099561	0.970324851021257	3.25042666425284	2.61014104332334	0.0641357494364182	7.33598268177885	1.86207693354648	0.0284113746758771	2.00734458155152	0	0.200361916210122	0.400996302416587	0.403064611878216	0.561879534335945	0	0.532983556459265	1.14445637330035	0.162112717030032	0.997224590555347	0.270200963960417	9.36604040705597	4.17555957984005	0.896347769829173	6.08047380714121
0	0.631091485513275	4.42404692670911	3.14238188753767	0	0.871543639201433	1.3631842830036	1.29623121333534	3.95504094801547	2.91877194148987	0.182931022083447	7.42703490527342	1.42974954752967	0.00521051395136206	1.70932860365389	0.00795303347617871	0.166770488628603	0.279794022286974	0.394979873213467	0.447919649399256	0.017859762658692	0.610347942654814	1.67657554497839	0.260617893833625	0.684977204533139	0.338229654257148	9.08039810690632	5.19822102630035	0.862810769341945	6.133375530363
