Asc	Asp	Cr	CrCH2	GABA	GPC	GSH	Gln	Glu	mI	Lac	NAA	NAAG	PCh	PCr	PE	sI	Tau	MM09	MM12	MM14	MM17	MM20	Lip09	Lip13	Lip20	tNAA	Glx	tCho	tCr
0.086322487321143	0.158301319568593	0.685910068639931	0.175058532342934	0.021108053066637	0.106182721282519	0.196756308853681	0.177667301606703	0.955122436356477	0.65088406844324	0.0722563279054389	1.58968114340374	0.106302138446274	0.107844116916135	0.314089931360069	0.00674431836886137	0.0204535251909403	0.00463221309048	0.0771829480781257	0.0514836463773905	0.163129661731654	0	0.12368760597668	0.0390309038687987	0.317635741394702	0.0226163269302068	1.69598328185002	1.13278973796318	0.214026838198654	1
0.0460069489441669	0.176256184062856	0.70316262286013	0.189103077609728	0.0288049581737098	0.112394311098428	0.17197995829092	0.161717947603843	0.981198177737977	0.667740006451803	0.0585679996200291	1.51795763840906	0.196864954237078	0.0821155227423137	0.29683737713987	0.0216408182236861	0.0127997443068532	0.0157904885272893	0.0438524320871958	0.115534081773583	0.171933653014311	0	0.0548003956642184	0.0514944270955797	0.278433956269277	2.12244406627399e-05	1.71482259264614	1.14291612534182	0.194509833840742	1
0.0304039242365058	0.20500894953521	0.79457992929855	0.200297575282129	0.0162602539773202	0.0740921051008494	0.201296444436591	0.230864534386235	1.08408100190514	0.710589787292703	0.0810638431901877	1.64407009155259	0.143100978280371	0.138336708756307	0.20542007070145	0.000190580050006787	0.0198177393059215	0.00048613499409807	0.0622618167499783	0.375909039686578	0.226085018240648	0	0.187053472743696	0.0539401674523987	0.631635128184481	0.0912468856930674	1.78717106983297	1.31494553629137	0.212428813857156	1
0.03398179322054	0.249550983157687	0.830233245079913	0.203210626549674	0.141971223372914	0.0759399102656902	0.162566143384708	0.200342556986367	1.20017889787367	0.805984103564117	0	1.55001321425067	0.268143550370735	0.145742552152457	0.169766754920087	0.00909359221937426	0.0229413431161307	0.0256480765636755	0.0751056126191317	0	0	0.119224935141105	0.239092269725192	0	0	0.0142002280965778	1.81815676462141	1.40052145486004	0.221682462418147	1
0.0818601311455791	0.170962003237683	0.715054562582132	0.170808950839813	0.0434675337377095	0.0862966348878329	0.205173451758208	0.202558162335445	0.977471599107394	0.670928490507896	0.0863011800516226	1.5671524586206	0.105002401736389	0.0979359437619456	0.284945437417868	0.0138887385295726	0.0170366777269526	0.0292947411438132	0.268025128551506	0	0.561843656836975	0	0.120249378206959	0.0723826536547667	0.482833541734052	0.012181104923848	1.67215486035699	1.18002976144284	0.184232578649779	1
0.00298500371650096	0.25131736849327	0.837936407387057	0.168403211188532	0.168611934156457	0.0452448733116809	0.178763324389932	0.178921858554784	1.22959061845442	0.820844917530267	0.0207042649341593	1.47776300585852	0.226385728595716	0.141080944379454	0.162063592612943	9.7398295112815e-05	0.022987267135495	0.0312110472577255	0.0578767034213074	0	0.0879372350256688	0.0391504671480383	0.231988619769776	0	0.160741388162026	0.0322644855186457	1.70414873445423	1.4085124770092	0.186325817691135	1
0.0149454207360884	0.149479212865896	0.756539590409828	0.205427884973101	0.0514305319290157	0.124260674396379	0.19449510448189	0.188336883331602	0.959122447868843	0.736587235084351	0.0794832106618212	1.50230706940408	0.152208026018231	0.0614901814846658	0.243460409590172	0.00147224530858713	0.0259209563236882	0.0514267556385991	0.0433107880454272	0.00431097018184622	0.0807176197529578	0	0.0932647950893061	0.0277901492381858	0.115958090299361	0.017371825416084	1.65451509542231	1.14745933120044	0.185750855881045	1
0.0704031903547957	0.213652387643915	0.755784704144002	0.190048892153274	0.0771446187476043	0.108911157106031	0.194615803142317	0.251141884435974	1.06455965653402	0.795000240608127	0.0367805839739208	1.55163908195878	0.204857414498721	0.109080460109444	0.244215295855998	0.0184715808237571	0.0426850211660386	0.0137957671188547	0.0440035100578653	0.0420513508129134	0.0661832614319776	0	0.221117965878849	0.0249429496534783	0.0650307435182901	0.0315352263270864	1.7564964964575	1.31570154096999	0.217991617215475	1
0.104972780577433	0.180352421165958	0.726657784592964	0.187236480969849	0.085681986092176	0.0764735771512187	0.195349491733143	0.130238959854387	1.09337840889885	0.713668591452743	0.0285097703504916	1.59700825555486	0.124886686853518	0.140041832189394	0.273342215407036	0.0306609957573002	0.0368610135983458	0.0309072508758298	0.060912902522189	0.134256124888839	0.1283588336713	0	0.0225774248298315	0.0773535834704372	0.463980919893419	0.0224196555773765	1.72189494240838	1.22361736875324	0.216515409340613	1
0.027706619830363	0.17392660655578	0.773051541536412	0.23328825811259	0.0234804015010765	0.0939919557404269	0.189082103580552	0.184483209278949	0.977928050674594	0.650844606103674	0.0357160081502026	1.53638261885509	0.158765726876563	0.0691737755948018	0.226948458463588	0	0.044850096561761	0.0145190986770376	0.067445205084533	0	0.000178598950513897	0.065482150231348	0.171283176486274	0.0014421211973525	0.0685852976908104	0.00828086775736503	1.69514834573165	1.16241125995354	0.163165731335229	1
