Asc	Asp	Cr	CrCH2	GABA	GPC	GSH	Gln	Glu	mI	Lac	NAA	NAAG	PCh	PCr	PE	sI	Tau	MM09	MM12	MM14	MM17	MM20	Lip09	Lip13	Lip20	tNAA	Glx	tCho	tCr	GABAplus
0.145791135150239	1.3256922103561	0.424466170852297	0	1.34262271971426	0	5.13593970288762	8.89123381595758	5.01001304017075	0.573892744948893	0	0.263252233780921	0.905823573651382	0	0.30857740387813	0	0.0761990770296026	0.419839986780628	1.75082755334954	0	0	0	0	8.88307675608265e-17	0	1.01618761062627e-16	1.1690758074323	13.9012468561283	0	0.733043574730427	3.0934502730638
0.517553657858843	1.54151758506604	0	0	0.641362016412227	0	3.81395928820225	1.22255347660126	13.4414913687661	3.38772926043707	0.0206218203719775	0.244120211917195	3.49309538696224	0	0	0	0.26694315849821	2.99081770097385	2.910873554381	0	0	0	0	0	0	3.0168204062732e-17	3.73721559887943	14.6640448453673	0	0	3.55223557079323
0	0	0	0	0.763287212637691	0	4.87808690380915	2.46032177373434	9.0878700553144	0.935545109415373	0	0.170622278687178	0.00735821757261215	0	0	0	0.00644323534292978	0.365679408662657	2.65069291647387	0	0	0	0	1.45138799403563e-17	0	0	0.17798049625979	11.5481918290487	0	0	3.41398012911156
0.78547388722862	4.87883668548564	0	0.000324846473178556	0.405607652664804	0	3.75759269574655	0	12.5007535624705	1.10678401300003	0	0	5.19847967506623	0	0	0	0	0	2.4242354186752	0	0.00491076145509962	0.000256606126576137	0	0	0	2.65720002730017e-18	5.19847967506623	12.5007535624705	0	0	2.82984307134001
0.222492524910112	2.33360830029973	0	0	1.06778824089419	0	5.18327300969644	9.28003589206799	1.77340357968384	1.07067501871878	2.55121495677872	0.0429268721998326	0	0	0	0	0.0765423080954021	1.28571772381039	3.01504734811578	0	0.0355587125948941	0	0	0	3.38444483759896e-18	9.41639444685128e-18	0.0429268721998326	11.0534394717518	0	0	4.08283558900997
0.0115094163159205	0.386076320655529	0.0853913144778287	0	0.629775177190348	0.0577485914812553	6.10362455903279	0.655921446140982	8.0152539911162	0	1.65398725387318	0.929131172749621	1.55463077723043	0.0128935242383096	0.163090071074808	0	0.0591129147636967	0	1.73911514803801	0	0	0	0	0	1.01592445342789e-17	1.29943440357669e-17	2.48376194998005	8.67117543725718	0.070642115719565	0.248481385552636	2.36889032522836
0	0.531649927962267	0	0	0.716027798683976	0	1.82458649880726	4.79131359527119	8.45638880300319	0.320046931466821	0.457280770188646	0.0242028094726937	0	0	0	0	0	0.0550706427464369	2.09717061828151	0	0	0	0.00213077071578027	0	0	1.4037086465053e-18	0.0242028094726937	13.2477023982744	0	0	2.81319841696548
0	0	0	0.0846970962280075	2.20698791824701	0	5.18629816837692	6.1168157365871	8.49026291010162	2.71898286112228	7.71111900370405	0	0	0	0	0.83798618174894	0.144600623102141	1.57772016450912	2.50606420302924	0	0	0.0253983214895262	0	6.15931054554959e-18	5.71606070488781e-18	0	0	14.6070786466887	0	0	4.71305212127625
0	0	0.402938967676853	0	0.929430996073762	0	6.6613218038964	2.06495994312384	4.1630709920618	0.99584647316235	0	0.0568440389582266	1.3653978095425	0	0.439668588544464	0	0	0	2.07310414178841	0	0.121183831608192	0	0	0	4.69871678737439e-17	4.97144138642405e-17	1.42224184850073	6.22803093518563	0	0.842607556221317	3.00253513786218
75.9744785189957	0.956206512513365	0	0.00203800246365021	0.51645904779884	28.1913350146676	7.04351048589241	0	7.51914398752662	0.336576363958259	0	3.32535397813484	0	0	0	0.351625753782729	1.17708974604943	0.202002145054601	2.69018815926759	0	0	0	0	4.33131358098462e-17	0	0	3.32535397813484	7.51914398752662	28.1913350146676	0	3.20664720706643
0.00067882127263271	0	0.741196719832614	0	1.47002548859607	0	7.97014330026405	0	8.89767800384877	5.0080275914579	3.40213380495164	0.0245849876005491	0	0	0.660152236485442	0	0.173767158437094	2.68783034932902	1.90326152815488	0	0	0	0	0	1.32839818747597e-18	1.94168547523069e-18	0.0245849876005491	8.89767800384877	0	1.40134895631806	3.37328701675095
0	5.14905241766671	0	0	0.92284203518207	1.25708373177555	5.68751945007352	7.04456541980717	2.31427351707017	0	0	0.216539077429186	3.46803201522818	1.99011367431837	0	0	0	0	2.32277194374533	0	0	0	0	0	0	8.36926874504646e-18	3.68457109265737	9.35883893687735	3.24719740609393	0	3.2456139789274
