Asc	Asp	Cr	CrCH2	GABA	GPC	GSH	Gln	Glu	mI	Lac	NAA	NAAG	PCh	PCr	PE	sI	Tau	MM09	MM12	MM14	MM17	MM20	Lip09	Lip13	Lip20	tNAA	Glx	tCho	tCr	GABAplus
0	0.0621991967048183	0.00186728588571287	0.110564849707545	1.58697342455352	0.00183523894759517	2.14016158208516	1.91176477509018	10.8374821903268	0.0424385388963611	1.23308275204135	11.6214299256009	1.23148034832511	0.249600491445239	0.00285028495503401	0.0498822074181965	0.00141552110359682	0.18257232003381	1.51967111798655	0.160334294131012	0	0.0438144978283148	0	2.62314970770883e-17	0	0	12.852910273926	12.749246965417	0.251435730392834	0.00471757084074687	3.10664454254008
0.176206171208936	0.0540956251973192	0	0.00303199147779411	1.05679561465096	0.00872428505580651	1.8978977042252	1.70781446461923	9.62652654285354	0.0320813456531602	0.525288179887298	10.8392359062705	0.921814645376268	0.0127268430681877	0.086954423923721	0.00838304355407403	0.00200033210434761	0.0164108095426142	1.16806941542773	0	0	0	0	5.95530424582438e-17	5.05970971028576e-17	0	11.7610505516468	11.3343410074728	0.0214511281239942	0.086954423923721	2.22486503007869
0	0.0288102014749065	7.61539813215528e-05	0.00686377483063625	1.10678512078401	0	2.24829534059728	2.65635958148627	11.0349792480275	0.142482958519688	0.0207528948460126	11.8884323379886	0.839849403981471	0	0.0178057908101101	0.123347442920889	0.00177397561600339	0.0424231231858353	1.99532472049495	0	0	0	0	0	2.4320751489609e-17	0	12.7282817419701	13.6913388295138	0	0.0178819447914317	3.10210984127896
0.953966760544539	0.0333073247006667	0	0.00540004066905952	0.76805691932591	0.204906986870942	2.15714786442593	2.65952712246356	8.86562519389971	0.0138215510726311	0.0340139912966777	10.3725579468797	0.706877640975722	1.73073374966267	4.09457559823135e-05	0.47856989543209	0.470599580876877	1.12499748710813	1.56676699446553	0	0	0.0595859356080837	0	0	0	7.34666497236011e-18	11.0794355878554	11.5251523163633	1.93564073653361	4.09457559823135e-05	2.33482391379144
0	0.0312267098302261	0.0394051866322176	0.18351709937413	1.27220588740252	0.0431951346673929	2.39467954434084	3.09934234656585	10.1743960236531	0.0428361595209102	0.969214656705071	11.8289992350381	0.549471410175252	0.135710562850001	1.42146279775151e-09	0.0155782173532719	0.000351562237408563	0.0610732569486447	1.75467342798066	0	0	0	0	0	0	2.11885878401713e-16	12.3784706452134	13.273738370219	0.178905697517394	0.0394051880536804	3.02687931538318
0.00683858224926733	0.0770269724137417	0.00151464184795627	0.637069743274185	1.85344911985348	0.247391040876901	1.64564780950034	1.31956725107478	10.4085154060135	0.388192460812979	2.09864822026524	12.0032926836503	1.49633631100405	0	0.00393461497759326	0.00382212181854886	0.00318908001470081	0.0467464290985186	1.26000254200754	0.0568908747274151	0	0	0	0	0	0	13.4996289946543	11.7280826570883	0.247391040876901	0.00544925682554953	3.11345166186102
0	0.0504822345546732	0	0.00417646149301935	0.708372060890431	0.00196255536111391	1.52938096432797	2.4142663833767	8.18368541249391	0.0279881767861914	0	10.0756840704501	0.887111718960326	0.00336467024417383	0.00414414060164113	0.0302500200063544	0.00158230563938246	0.0344630712709047	1.49411285415512	0.0911325176260789	0	0	0.284801256577964	0	0	0	10.9627957894104	10.5979517958706	0.00532722560528774	0.00414414060164113	2.20248491504555
0.00190484686791643	0.0542019032066849	0	0.00457966530834165	0.336745181074992	0	1.83991219647878	1.54053256672185	8.93368294635936	0.0410650773833238	0.984421012569517	10.8125094188816	1.37620955150183	0	0.12023453443101	0.00404062063075516	0.0998777786673722	0.0195801042042896	1.60195766221508	0	0	0	0	6.37404469735466e-17	2.82693325433965e-17	0	12.1887189703834	10.4742155130812	0	0.12023453443101	1.93870284329007
0	0.037790619478444	0	0.0278346830979159	0.42711267527197	0.0168175946735691	2.22024972079235	2.33383349371024	9.18712414668295	0.0443154103383367	0.984852334389394	10.8985783015105	0.949047893035136	0.1476293376353	0.0407081377904899	0.027793564438171	0.0028410743431814	0.030591667200301	1.67265294772869	0.0281842516015995	0	0	0	1.35032767685969e-16	0	3.99276739824959e-17	11.8476261945456	11.5209576403932	0.164446932308869	0.0407081377904899	2.09976562300066
0	0.00409638685237577	0.000330806017077126	0.00342034819469267	1.16551756536089	0.0164836656358647	1.71922143743175	2.41645013988625	10.6113814130779	0	0.725273598167768	10.7581868361049	0.535252114546356	0.117922745961077	0.0622573040189835	0.14440410322731	0.000479776131735031	0.012233591609171	1.75703026595983	0.0553703556464624	0	0	0	1.61444440275762e-17	1.074930572874e-17	3.39797123052305e-17	11.2934389506512	13.0278315529641	0.134406411596941	0.0625881100360606	2.92254783132072
0.00079515701345079	0.0440369465617511	0.000242753225137507	0.259210494637104	1.11665558125063	0.0090533939588767	1.6790233110454	2.94071470540899	9.46164365501043	0.235527987172596	0.741433651151991	11.0550114247046	1.08202267719451	0.0158121897113153	2.96797516061348e-06	0.00235936623502987	0.0327792728651755	0.0183699788819298	1.79396017068997	0	0	0	0	1.53829636010839e-17	0	1.07393635509454e-17	12.1370341018991	12.4023583604194	0.024865583670192	0.00024572120029812	2.9106157519406
0	0.0276205573065381	0.0538409345778346	0.00442153484816169	0.831465826183445	0.00698746975439471	1.62910830529985	1.53723225526292	7.24478623297413	0.00641083034117981	0.0496045773394379	10.3299096737416	1.04723580778927	0.0125391672385311	0	0.0157541837852544	0.0883272135524877	0.00986616119836716	1.69365311484359	0	0	0	0	1.87888470735641e-18	0	4.60177704470628e-17	11.3771454815308	8.78201848823705	0.0195266369929258	0.0538409345778346	2.52511894102704
